sleep_duration,stress_level,heart_rate,physical_activity,caffeine,alcohol,exercise_freq,age,gender,bmi,daily_steps,sleep_disorder,bedtime_hour,rem_pct,deep_pct,awakenings,quality,source
5.33,4.4,83.0,28.4,158.0,2.74,7.0,44.0,1.0,,,,21.96,0.0646,0.0794,5.0,0.3744,synthetic
4.72,4.2,71.0,7.5,108.3,0.34,6.0,63.0,1.0,,,,23.36,0.0717,0.1563,3.0,0.3419,synthetic
6.7,2.9,76.0,46.8,142.1,3.95,1.0,25.0,1.0,,,,1.17,0.1681,0.1992,4.0,0.7146,synthetic
8.37,6.2,61.0,20.5,171.4,4.13,2.0,42.0,0.0,,,,0.39,0.1335,0.1128,3.0,0.665,synthetic
7.75,4.4,83.0,67.8,231.8,1.07,0.0,26.0,1.0,,,,20.6,0.1548,0.2883,1.0,0.6136,synthetic
8.01,6.6,68.0,59.2,200.0,3.99,4.0,62.0,1.0,,,,23.13,0.0733,0.1449,2.0,0.4183,synthetic
6.51,4.1,82.0,61.8,43.2,1.81,3.0,54.0,0.0,,,,1.68,0.1385,0.1934,3.0,0.6879,synthetic
5.67,4.5,67.0,17.4,136.0,2.12,3.0,46.0,1.0,,,,2.98,0.2081,0.1066,1.0,0.5798,synthetic
7.16,3.4,75.0,63.8,150.5,4.68,5.0,40.0,0.0,,,,23.27,0.1048,0.1357,4.0,0.4713,synthetic
5.52,4.5,54.0,28.0,282.8,4.46,6.0,26.0,1.0,,,,20.6,0.0667,0.1117,6.0,0.3649,synthetic
8.13,5.9,54.0,89.9,133.2,1.88,0.0,70.0,1.0,,,,22.56,0.0907,0.1821,3.0,0.4636,synthetic
5.48,3.7,88.0,65.9,3.2,2.44,7.0,54.0,1.0,,,,23.43,0.0501,0.093,3.0,0.3688,synthetic
5.96,5.5,79.0,53.1,33.7,1.43,2.0,36.0,1.0,,,,20.51,0.0743,0.1306,1.0,0.4398,synthetic
7.03,2.9,57.0,78.0,198.8,2.58,6.0,41.0,0.0,,,,2.05,0.1251,0.2013,1.0,0.7335,synthetic
6.93,6.0,74.0,53.0,75.4,3.41,4.0,59.0,1.0,,,,23.77,0.05,0.1726,6.0,0.4035,synthetic
7.5,3.3,81.0,49.7,197.8,0.46,3.0,59.0,1.0,,,,22.91,0.1013,0.1045,1.0,0.572,synthetic
6.69,6.2,74.0,21.4,229.7,4.6,1.0,44.0,1.0,,,,22.78,0.05,0.1896,4.0,0.3786,synthetic
9.1,4.6,68.0,61.0,373.4,3.59,1.0,35.0,1.0,,,,20.2,0.1297,0.1861,2.0,0.6499,synthetic
8.7,7.5,83.0,33.7,262.2,0.48,5.0,55.0,0.0,,,,23.63,0.1498,0.1335,1.0,0.5004,synthetic
8.9,2.2,52.0,3.9,12.4,4.34,2.0,55.0,1.0,,,,23.33,0.05,0.1008,3.0,0.6174,synthetic
7.65,1.5,75.0,73.4,152.3,3.72,1.0,52.0,0.0,,,,22.42,0.1326,0.2298,3.0,0.506,synthetic
7.68,3.3,69.0,4.7,317.4,1.57,0.0,22.0,1.0,,,,0.61,0.2358,0.1517,3.0,0.7688,synthetic
7.55,1.7,76.0,60.5,104.2,2.61,6.0,44.0,0.0,,,,22.88,0.0525,0.1564,4.0,0.546,synthetic
6.67,1.7,62.0,14.1,370.0,4.3,3.0,52.0,0.0,,,,0.0,0.1343,0.0506,2.0,0.6598,synthetic
6.11,5.7,56.0,38.9,211.6,4.84,2.0,72.0,0.0,,,,2.2,0.1206,0.0465,4.0,0.4682,synthetic
7.46,4.5,89.0,77.3,37.0,1.41,2.0,47.0,1.0,,,,22.55,0.0898,0.1837,1.0,0.5564,synthetic
4.63,3.5,85.0,8.5,96.7,3.25,4.0,37.0,0.0,,,,22.79,0.05,0.1727,4.0,0.4025,synthetic
4.54,3.7,86.0,60.0,362.5,4.3,3.0,49.0,0.0,,,,2.06,0.1603,0.1238,2.0,0.448,synthetic
8.76,3.3,81.0,55.1,396.6,4.94,4.0,28.0,1.0,,,,22.51,0.0575,0.1681,2.0,0.5676,synthetic
4.73,7.8,53.0,78.1,345.2,0.35,2.0,23.0,0.0,,,,23.08,0.05,0.3306,2.0,0.2884,synthetic
7.12,3.0,75.0,15.5,128.3,2.52,2.0,56.0,0.0,,,,1.61,0.18,0.1014,2.0,0.6788,synthetic
7.57,1.9,65.0,72.0,307.5,4.37,6.0,74.0,0.0,,,,0.14,0.1991,0.0624,2.0,0.7373,synthetic
5.49,6.1,63.0,40.5,88.9,0.02,3.0,66.0,0.0,,,,2.54,0.1584,0.1199,1.0,0.5121,synthetic
8.98,4.1,60.0,38.6,153.8,2.19,7.0,51.0,1.0,,,,23.29,0.05,0.0576,3.0,0.6184,synthetic
5.45,8.6,57.0,32.6,278.9,2.92,6.0,20.0,1.0,,,,23.35,0.05,0.1438,2.0,0.2456,synthetic
8.92,3.4,56.0,34.7,387.6,2.63,5.0,74.0,1.0,,,,20.3,0.05,0.0636,2.0,0.6199,synthetic
8.31,6.2,55.0,46.8,175.7,3.66,4.0,43.0,0.0,,,,21.38,0.0922,0.1369,3.0,0.4719,synthetic
5.7,6.7,78.0,9.6,198.3,0.33,6.0,34.0,0.0,,,,23.78,0.0737,0.1815,1.0,0.4266,synthetic
5.25,3.5,87.0,38.3,88.1,3.93,0.0,68.0,0.0,,,,21.31,0.05,0.0539,4.0,0.2831,synthetic
6.08,3.0,65.0,58.7,161.3,1.42,3.0,60.0,0.0,,,,23.18,0.1527,0.187,6.0,0.4356,synthetic
6.49,6.0,54.0,44.8,25.2,4.12,5.0,60.0,1.0,,,,21.98,0.05,0.0682,4.0,0.3217,synthetic
5.73,5.6,59.0,14.9,343.4,2.1,0.0,33.0,1.0,,,,20.15,0.1067,0.15,4.0,0.4029,synthetic
9.49,1.7,80.0,32.7,9.3,0.21,1.0,74.0,0.0,,,,23.33,0.093,0.0577,3.0,0.7049,synthetic
5.65,2.2,64.0,39.9,273.4,4.82,0.0,43.0,1.0,,,,0.52,0.1466,0.1733,6.0,0.5494,synthetic
8.65,1.0,77.0,60.2,109.3,3.9,3.0,48.0,1.0,,,,22.37,0.077,0.1884,3.0,0.6899,synthetic
5.3,5.7,58.0,81.1,190.4,1.74,4.0,60.0,0.0,,,,1.44,0.1708,0.1208,2.0,0.5025,synthetic
9.4,4.0,80.0,49.5,112.6,1.35,3.0,55.0,1.0,,,,21.02,0.0845,0.1514,2.0,0.6821,synthetic
5.63,4.2,76.0,60.9,160.0,2.94,0.0,27.0,0.0,,,,20.64,0.0868,0.1953,2.0,0.4363,synthetic
6.61,1.1,59.0,6.9,218.7,4.94,3.0,35.0,0.0,,,,2.54,0.1782,0.1339,7.0,0.6516,synthetic
7.29,2.3,87.0,85.9,256.4,1.45,7.0,38.0,1.0,,,,2.45,0.197,0.2618,2.0,0.7825,synthetic
5.1,3.5,71.0,28.4,376.1,4.74,0.0,72.0,1.0,,,,22.85,0.05,0.1406,7.0,0.2903,synthetic
8.58,3.2,59.0,31.9,132.9,1.65,6.0,58.0,0.0,,,,22.94,0.0807,0.1892,2.0,0.637,synthetic
5.87,4.7,73.0,20.1,233.9,3.52,2.0,38.0,1.0,,,,1.96,0.144,0.1722,6.0,0.5296,synthetic
7.25,5.7,67.0,7.6,360.7,1.91,0.0,59.0,1.0,,,,23.71,0.0905,0.1045,2.0,0.4001,synthetic
7.25,9.0,87.0,71.1,116.1,0.43,0.0,60.0,1.0,,,,20.82,0.05,0.1874,4.0,0.388,synthetic
7.51,4.5,62.0,21.6,346.0,4.68,0.0,40.0,0.0,,,,20.8,0.0672,0.0721,3.0,0.4562,synthetic
4.78,6.7,85.0,25.4,383.0,0.82,3.0,40.0,1.0,,,,20.92,0.172,0.2743,0.0,0.4073,synthetic
5.34,2.8,80.0,16.4,339.0,4.72,3.0,68.0,1.0,,,,1.47,0.1835,0.0282,3.0,0.4827,synthetic
5.31,1.2,77.0,87.7,227.9,0.52,4.0,50.0,1.0,,,,0.21,0.2253,0.1771,0.0,0.7502,synthetic
6.01,3.8,57.0,70.3,288.8,1.33,0.0,26.0,1.0,,,,22.1,0.0503,0.2584,4.0,0.4418,synthetic
5.22,1.3,53.0,83.7,192.4,4.6,5.0,59.0,1.0,,,,21.13,0.0564,0.1162,2.0,0.4502,synthetic
9.11,4.5,85.0,77.6,238.9,3.29,5.0,51.0,1.0,,,,20.86,0.0703,0.1676,3.0,0.5649,synthetic
7.06,2.9,73.0,81.6,389.8,0.95,0.0,47.0,1.0,,,,1.19,0.197,0.222,0.0,0.759,synthetic
7.62,1.0,89.0,43.1,100.4,2.96,5.0,59.0,1.0,,,,2.2,0.1976,0.1288,2.0,0.7627,synthetic
6.29,8.0,71.0,15.3,317.0,0.9,0.0,69.0,0.0,,,,23.72,0.05,0.1207,7.0,0.345,synthetic
5.88,3.4,74.0,29.4,202.5,4.37,3.0,36.0,0.0,,,,1.41,0.1435,0.1394,3.0,0.562,synthetic
7.02,1.2,90.0,26.3,70.7,0.25,5.0,41.0,1.0,,,,21.98,0.1584,0.1382,2.0,0.6447,synthetic
5.97,6.3,79.0,64.5,257.4,2.65,6.0,28.0,1.0,,,,0.1,0.1496,0.1886,3.0,0.5724,synthetic
6.22,3.0,64.0,2.3,317.0,0.32,4.0,54.0,1.0,,,,23.07,0.1147,0.1397,3.0,0.5211,synthetic
6.76,6.7,83.0,12.8,227.5,3.48,3.0,40.0,0.0,,,,20.61,0.07,0.1406,3.0,0.3787,synthetic
7.03,3.0,62.0,61.5,335.0,4.68,6.0,37.0,1.0,,,,23.41,0.0582,0.2208,5.0,0.5272,synthetic
9.42,3.4,71.0,11.1,146.3,4.16,1.0,57.0,0.0,,,,1.93,0.1729,0.0258,4.0,0.8478,synthetic
5.62,5.2,60.0,4.3,365.5,1.86,1.0,41.0,0.0,,,,20.36,0.135,0.195,2.0,0.4196,synthetic
6.94,5.7,90.0,9.8,259.3,1.18,3.0,44.0,0.0,,,,23.34,0.1095,0.1297,2.0,0.4386,synthetic
5.25,6.0,87.0,62.2,321.3,0.61,0.0,43.0,0.0,,,,2.11,0.2656,0.2427,4.0,0.4995,synthetic
6.25,4.3,85.0,12.5,109.2,4.37,0.0,32.0,1.0,,,,1.53,0.1596,0.1524,2.0,0.6054,synthetic
8.09,5.6,66.0,13.2,178.5,0.41,2.0,25.0,1.0,,,,23.45,0.112,0.1556,5.0,0.5203,synthetic
5.37,6.0,79.0,20.7,363.8,3.14,1.0,65.0,0.0,,,,21.2,0.05,0.0858,1.0,0.317,synthetic
7.41,4.9,60.0,67.6,20.4,1.84,5.0,23.0,1.0,,,,1.94,0.1886,0.1655,1.0,0.6503,synthetic
6.58,4.2,66.0,18.0,161.6,4.98,4.0,36.0,0.0,,,,21.07,0.1049,0.1317,4.0,0.4295,synthetic
4.76,1.6,82.0,3.2,312.1,2.54,3.0,56.0,0.0,,,,21.94,0.0952,0.1863,1.0,0.476,synthetic
9.17,5.7,52.0,81.5,297.5,2.74,3.0,25.0,1.0,,,,20.87,0.1463,0.2435,2.0,0.6319,synthetic
6.57,4.6,52.0,78.9,340.6,4.59,0.0,55.0,0.0,,,,23.21,0.05,0.1898,6.0,0.3825,synthetic
8.42,3.7,76.0,16.6,295.8,4.85,3.0,59.0,1.0,,,,0.4,0.1086,0.0936,2.0,0.7292,synthetic
6.58,7.1,81.0,23.9,378.8,2.92,0.0,55.0,0.0,,,,1.79,0.1536,0.0371,4.0,0.4792,synthetic
9.19,1.6,65.0,17.0,199.3,3.98,2.0,35.0,0.0,,,,23.23,0.0567,0.1228,2.0,0.6476,synthetic
5.95,7.8,77.0,64.8,249.7,3.17,5.0,19.0,1.0,,,,2.8,0.1527,0.2064,3.0,0.4656,synthetic
6.56,4.5,86.0,22.5,339.1,2.14,7.0,68.0,1.0,,,,0.17,0.1976,0.1155,2.0,0.627,synthetic
8.29,5.1,54.0,83.8,280.7,0.29,2.0,36.0,0.0,,,,0.23,0.2191,0.1993,3.0,0.7302,synthetic
6.22,3.7,83.0,74.5,40.8,3.59,2.0,63.0,0.0,,,,21.23,0.0995,0.02,1.0,0.39,synthetic
6.32,1.2,73.0,53.0,146.8,3.5,5.0,29.0,1.0,,,,21.33,0.05,0.1663,3.0,0.5406,synthetic
9.47,4.2,67.0,0.8,221.0,0.58,7.0,27.0,0.0,,,,0.04,0.2138,0.2527,1.0,0.8601,synthetic
7.28,5.2,52.0,79.5,301.9,1.15,2.0,62.0,0.0,,,,1.05,0.2027,0.1157,10.0,0.5807,synthetic
7.95,5.9,65.0,65.5,217.4,3.66,6.0,71.0,1.0,,,,21.43,0.05,0.1933,3.0,0.4825,synthetic
7.72,4.1,82.0,70.9,311.0,0.75,2.0,67.0,0.0,,,,23.39,0.0882,0.1952,1.0,0.5506,synthetic
8.64,1.0,72.0,6.5,335.0,3.45,5.0,60.0,1.0,,,,22.49,0.0707,0.02,4.0,0.6331,synthetic
8.81,1.4,57.0,63.8,106.1,3.59,1.0,32.0,0.0,,,,23.07,0.1556,0.1395,2.0,0.6573,synthetic
7.32,8.6,59.0,72.4,246.4,1.77,2.0,70.0,1.0,,,,21.55,0.1104,0.216,2.0,0.3918,synthetic
5.97,2.3,84.0,86.1,222.8,1.29,7.0,56.0,1.0,,,,20.99,0.1375,0.2775,2.0,0.5378,synthetic
4.61,7.4,67.0,52.2,90.9,1.87,3.0,27.0,0.0,,,,22.24,0.0976,0.2121,1.0,0.2866,synthetic
7.57,2.6,54.0,45.7,196.0,1.8,0.0,25.0,0.0,,,,2.08,0.2058,0.2148,2.0,0.7621,synthetic
8.63,4.1,89.0,38.3,219.4,3.04,6.0,67.0,0.0,,,,1.64,0.1527,0.1091,2.0,0.7069,synthetic
6.75,5.8,60.0,63.1,326.9,3.72,1.0,33.0,1.0,,,,20.71,0.0877,0.2026,9.0,0.3823,synthetic
5.32,2.9,82.0,82.9,184.4,4.31,0.0,61.0,1.0,,,,20.61,0.05,0.1329,3.0,0.3656,synthetic
5.94,7.7,51.0,54.0,32.4,0.15,6.0,25.0,1.0,,,,23.45,0.1123,0.2217,3.0,0.3177,synthetic
7.05,4.7,60.0,20.5,194.9,3.63,2.0,33.0,0.0,,,,21.94,0.05,0.1085,4.0,0.4145,synthetic
8.68,5.4,63.0,1.6,335.2,1.57,1.0,34.0,0.0,,,,1.76,0.2312,0.0594,3.0,0.7307,synthetic
5.36,4.0,84.0,55.7,228.5,4.19,7.0,34.0,1.0,,,,23.4,0.05,0.209,3.0,0.3884,synthetic
7.56,5.8,80.0,77.8,127.5,0.38,2.0,56.0,1.0,,,,1.97,0.2088,0.1554,1.0,0.6308,synthetic
8.27,7.7,62.0,5.9,368.4,2.76,5.0,70.0,1.0,,,,20.76,0.0803,0.0412,9.0,0.3925,synthetic
9.18,4.2,81.0,35.8,62.3,2.74,2.0,69.0,0.0,,,,2.79,0.1664,0.1028,4.0,0.7447,synthetic
5.08,8.0,82.0,84.6,130.8,1.63,4.0,60.0,0.0,,,,1.37,0.2636,0.1948,1.0,0.5095,synthetic
9.13,3.3,70.0,45.2,174.9,4.85,5.0,29.0,0.0,,,,1.12,0.1283,0.0673,3.0,0.8318,synthetic
7.51,6.0,70.0,19.9,295.2,0.53,6.0,72.0,0.0,,,,2.58,0.2018,0.1666,3.0,0.6189,synthetic
8.33,5.5,70.0,31.8,334.3,0.68,3.0,48.0,0.0,,,,23.29,0.0858,0.0973,0.0,0.6384,synthetic
4.77,2.4,57.0,36.7,23.4,3.22,4.0,49.0,1.0,,,,21.04,0.111,0.109,3.0,0.407,synthetic
7.03,4.9,83.0,10.6,316.8,2.57,6.0,57.0,0.0,,,,23.48,0.0754,0.1207,4.0,0.4665,synthetic
7.61,4.5,79.0,59.5,288.2,1.32,6.0,61.0,1.0,,,,1.71,0.1313,0.084,1.0,0.6467,synthetic
6.03,2.8,84.0,53.3,357.9,1.52,5.0,72.0,1.0,,,,2.02,0.1028,0.0506,6.0,0.5931,synthetic
6.66,5.2,83.0,58.3,360.2,0.79,3.0,51.0,1.0,,,,23.42,0.1336,0.191,2.0,0.4878,synthetic
7.27,4.8,81.0,55.0,311.0,4.34,4.0,52.0,1.0,,,,1.13,0.0865,0.0716,3.0,0.6007,synthetic
7.26,4.4,81.0,1.5,76.1,2.85,7.0,60.0,0.0,,,,21.73,0.1454,0.1545,2.0,0.4308,synthetic
4.71,4.4,88.0,15.7,125.5,1.22,1.0,32.0,1.0,,,,21.61,0.1245,0.2558,1.0,0.3943,synthetic
6.7,4.3,74.0,14.9,374.5,1.97,5.0,35.0,0.0,,,,0.1,0.163,0.1461,10.0,0.6066,synthetic
5.57,3.8,83.0,8.8,239.3,4.53,6.0,53.0,1.0,,,,22.95,0.0902,0.0326,1.0,0.4245,synthetic
9.08,4.8,82.0,66.2,215.5,4.43,3.0,21.0,1.0,,,,21.13,0.0515,0.2025,4.0,0.5606,synthetic
9.38,3.2,61.0,10.8,366.3,0.35,6.0,36.0,1.0,,,,1.33,0.1822,0.1926,2.0,0.8531,synthetic
6.0,9.8,73.0,60.1,349.7,3.27,3.0,58.0,0.0,,,,23.73,0.0689,0.1166,4.0,0.1942,synthetic
5.38,1.7,79.0,16.1,291.0,0.76,6.0,73.0,0.0,,,,23.64,0.1198,0.0391,2.0,0.4126,synthetic
5.6,3.3,54.0,10.6,352.9,1.05,5.0,47.0,0.0,,,,21.33,0.2298,0.0587,3.0,0.5286,synthetic
6.89,3.5,71.0,14.6,45.5,4.32,0.0,40.0,0.0,,,,21.69,0.05,0.1088,4.0,0.4155,synthetic
8.87,8.6,50.0,45.8,303.0,4.48,6.0,43.0,1.0,,,,0.85,0.0956,0.128,2.0,0.5899,synthetic
7.0,1.9,60.0,58.1,386.3,0.41,5.0,57.0,0.0,,,,1.96,0.2184,0.2277,0.0,0.7957,synthetic
4.78,5.4,69.0,73.1,19.6,4.37,1.0,49.0,0.0,,,,21.24,0.0671,0.2044,1.0,0.3799,synthetic
4.7,5.0,62.0,11.6,89.2,3.64,5.0,19.0,1.0,,,,1.69,0.1506,0.154,7.0,0.4749,synthetic
5.64,5.2,81.0,55.5,317.6,3.88,4.0,48.0,0.0,,,,1.52,0.1719,0.2145,1.0,0.6014,synthetic
8.71,7.0,75.0,69.6,208.0,3.96,7.0,40.0,1.0,,,,1.7,0.2044,0.1177,3.0,0.6553,synthetic
7.61,6.9,61.0,28.1,34.6,2.54,2.0,57.0,0.0,,,,0.07,0.1871,0.0488,4.0,0.5645,synthetic
7.31,3.6,51.0,7.2,107.2,4.73,2.0,67.0,0.0,,,,22.46,0.0632,0.0369,5.0,0.4207,synthetic
6.09,4.9,60.0,14.0,129.6,1.0,0.0,72.0,1.0,,,,1.4,0.2035,0.088,3.0,0.5627,synthetic
9.15,1.0,71.0,8.2,128.4,2.52,6.0,52.0,1.0,,,,23.36,0.05,0.1647,1.0,0.7155,synthetic
6.16,4.7,80.0,79.8,351.1,1.59,7.0,38.0,1.0,,,,21.55,0.1276,0.2606,2.0,0.4491,synthetic
8.67,2.9,74.0,33.9,264.8,4.11,5.0,43.0,1.0,,,,22.82,0.0885,0.06,7.0,0.5869,synthetic
8.98,4.1,52.0,47.1,294.0,0.41,2.0,28.0,0.0,,,,23.2,0.0824,0.1728,1.0,0.6264,synthetic
6.92,1.1,69.0,69.2,5.4,2.17,7.0,71.0,1.0,,,,23.54,0.05,0.1205,2.0,0.5006,synthetic
8.97,5.3,88.0,33.4,171.0,3.87,2.0,66.0,0.0,,,,2.28,0.2054,0.0791,2.0,0.6647,synthetic
5.88,1.1,86.0,58.4,127.1,1.56,5.0,66.0,1.0,,,,22.88,0.05,0.0664,1.0,0.49,synthetic
7.79,4.8,80.0,6.9,340.8,1.2,4.0,36.0,0.0,,,,21.99,0.1002,0.1567,2.0,0.5462,synthetic
4.94,2.0,61.0,43.3,381.5,1.31,6.0,36.0,1.0,,,,2.74,0.1836,0.1795,2.0,0.6379,synthetic
6.87,2.8,51.0,8.7,169.3,3.57,7.0,66.0,0.0,,,,21.69,0.05,0.0918,4.0,0.5049,synthetic
5.59,6.8,68.0,22.3,389.2,1.43,2.0,49.0,1.0,,,,20.08,0.1031,0.0889,4.0,0.3034,synthetic
4.81,5.7,65.0,26.4,5.7,2.01,0.0,58.0,1.0,,,,1.95,0.1708,0.2065,5.0,0.4749,synthetic
4.52,6.8,77.0,64.6,130.3,2.73,1.0,45.0,1.0,,,,2.68,0.2103,0.255,5.0,0.4125,synthetic
6.12,7.6,53.0,60.7,310.0,4.7,5.0,43.0,1.0,,,,0.77,0.1103,0.1039,3.0,0.4267,synthetic
7.45,3.0,87.0,67.2,144.0,3.97,2.0,54.0,0.0,,,,22.85,0.0664,0.1348,2.0,0.5116,synthetic
6.78,7.5,79.0,5.6,368.4,0.93,1.0,64.0,0.0,,,,23.81,0.0843,0.106,6.0,0.3777,synthetic
6.01,1.6,89.0,89.5,87.4,4.42,6.0,37.0,1.0,,,,1.82,0.1816,0.1663,4.0,0.6196,synthetic
9.46,6.0,85.0,4.9,318.3,4.22,5.0,64.0,0.0,,,,2.2,0.1176,0.0976,3.0,0.6689,synthetic
9.2,3.5,67.0,74.3,80.7,3.73,1.0,31.0,0.0,,,,20.72,0.1352,0.1593,2.0,0.6489,synthetic
5.13,2.6,76.0,66.6,78.8,2.58,5.0,40.0,0.0,,,,2.08,0.1648,0.2239,2.0,0.6203,synthetic
6.58,5.7,84.0,53.3,178.3,0.35,5.0,70.0,1.0,,,,0.32,0.1609,0.1655,2.0,0.5869,synthetic
7.74,6.4,58.0,39.5,378.0,3.56,7.0,72.0,0.0,,,,20.23,0.1171,0.1302,3.0,0.4456,synthetic
8.17,6.3,50.0,68.1,234.2,2.59,7.0,70.0,0.0,,,,20.76,0.051,0.1859,3.0,0.4076,synthetic
6.33,4.9,62.0,66.6,254.0,1.55,7.0,36.0,1.0,,,,20.32,0.1201,0.2084,1.0,0.4938,synthetic
8.23,4.8,67.0,12.3,3.9,0.05,7.0,66.0,0.0,,,,2.64,0.2191,0.225,6.0,0.71,synthetic
5.12,5.6,75.0,71.3,22.6,1.16,6.0,71.0,0.0,,,,22.99,0.1288,0.1474,4.0,0.3307,synthetic
6.16,5.1,61.0,7.1,26.8,3.03,5.0,73.0,0.0,,,,1.01,0.1114,0.1254,6.0,0.4648,synthetic
8.08,5.6,68.0,45.0,327.9,0.56,4.0,19.0,1.0,,,,20.01,0.1048,0.1467,4.0,0.5378,synthetic
7.63,4.9,76.0,58.1,94.7,3.28,6.0,60.0,0.0,,,,1.55,0.1959,0.1003,1.0,0.7134,synthetic
8.69,6.2,83.0,74.0,131.5,4.1,7.0,74.0,1.0,,,,23.37,0.05,0.1109,4.0,0.4426,synthetic
4.73,1.2,59.0,41.7,244.0,1.59,0.0,61.0,0.0,,,,2.47,0.206,0.2606,1.0,0.6076,synthetic
5.37,4.2,82.0,21.3,233.6,0.41,1.0,31.0,0.0,,,,23.65,0.05,0.2633,3.0,0.3885,synthetic
4.74,1.7,88.0,44.2,164.2,0.7,3.0,61.0,0.0,,,,1.52,0.2244,0.204,4.0,0.5683,synthetic
5.46,5.1,66.0,22.5,1.7,1.79,2.0,23.0,0.0,,,,0.41,0.2137,0.2539,1.0,0.6193,synthetic
4.52,7.8,72.0,47.6,179.8,4.07,4.0,45.0,0.0,,,,23.64,0.05,0.1504,6.0,0.1336,synthetic
7.02,3.6,50.0,41.6,295.6,3.17,2.0,53.0,0.0,,,,2.64,0.1137,0.0972,3.0,0.6462,synthetic
7.14,4.8,78.0,70.2,94.1,4.34,6.0,44.0,0.0,,,,23.47,0.0504,0.0755,10.0,0.4096,synthetic
7.79,6.0,85.0,21.6,283.3,4.97,7.0,57.0,1.0,,,,2.25,0.1662,0.0988,3.0,0.6419,synthetic
6.42,1.0,51.0,18.0,6.1,1.01,2.0,31.0,1.0,,,,20.25,0.153,0.2417,6.0,0.5648,synthetic
4.52,3.5,84.0,42.7,363.2,3.47,6.0,52.0,1.0,,,,0.6,0.0715,0.1547,2.0,0.5425,synthetic
7.87,5.2,56.0,4.5,380.0,2.33,0.0,54.0,1.0,,,,2.38,0.1315,0.0775,3.0,0.6641,synthetic
4.77,1.0,84.0,20.6,1.0,2.47,6.0,54.0,1.0,,,,2.29,0.1868,0.2238,2.0,0.6219,synthetic
8.83,2.5,72.0,31.8,183.1,1.63,5.0,34.0,1.0,,,,23.4,0.0575,0.2062,5.0,0.637,synthetic
4.61,6.7,65.0,43.9,165.5,1.71,5.0,35.0,1.0,,,,23.3,0.0888,0.2039,3.0,0.289,synthetic
7.15,6.5,88.0,24.2,336.8,3.38,3.0,32.0,0.0,,,,1.67,0.2039,0.2322,10.0,0.5868,synthetic
8.97,5.2,74.0,50.5,216.3,3.1,0.0,44.0,1.0,,,,22.35,0.05,0.1861,6.0,0.5178,synthetic
7.36,6.3,52.0,79.1,244.5,1.59,6.0,51.0,0.0,,,,2.56,0.2321,0.2276,1.0,0.6648,synthetic
7.54,4.9,81.0,48.9,81.0,0.59,0.0,38.0,1.0,,,,21.75,0.05,0.1605,2.0,0.5445,synthetic
7.91,5.6,57.0,25.8,30.8,2.89,3.0,41.0,1.0,,,,20.52,0.0909,0.1554,2.0,0.5618,synthetic
5.11,3.9,87.0,5.6,276.9,3.7,1.0,34.0,0.0,,,,1.4,0.1941,0.2178,5.0,0.5008,synthetic
7.87,4.7,57.0,12.3,248.3,2.79,6.0,30.0,0.0,,,,22.83,0.05,0.1907,3.0,0.5301,synthetic
8.9,3.2,70.0,50.5,332.9,0.02,4.0,55.0,0.0,,,,22.49,0.1232,0.1216,2.0,0.6547,synthetic
9.37,7.0,71.0,61.5,337.9,1.41,4.0,64.0,0.0,,,,22.25,0.1476,0.119,2.0,0.5515,synthetic
6.72,7.5,73.0,4.5,252.4,3.89,2.0,34.0,1.0,,,,2.86,0.1836,0.2063,5.0,0.4799,synthetic
6.22,7.3,71.0,16.7,215.3,3.71,6.0,67.0,1.0,,,,0.0,0.1229,0.1781,4.0,0.4725,synthetic
8.27,3.7,68.0,28.7,365.6,0.05,1.0,50.0,1.0,,,,2.94,0.2222,0.2229,2.0,0.7985,synthetic
7.21,2.6,79.0,28.8,320.5,2.35,5.0,27.0,1.0,,,,22.41,0.05,0.1836,5.0,0.4994,synthetic
5.79,7.1,56.0,86.3,353.0,2.19,7.0,38.0,0.0,,,,22.9,0.061,0.2394,2.0,0.3833,synthetic
5.36,5.6,81.0,18.3,398.3,3.26,2.0,18.0,0.0,,,,21.48,0.05,0.1604,1.0,0.3095,synthetic
5.35,5.2,51.0,5.6,161.4,0.62,5.0,20.0,1.0,,,,23.01,0.1579,0.2838,0.0,0.4467,synthetic
6.8,3.2,84.0,31.8,286.8,3.11,2.0,37.0,1.0,,,,20.43,0.05,0.1439,2.0,0.435,synthetic
5.35,5.4,80.0,12.1,275.2,4.73,7.0,43.0,1.0,,,,20.0,0.05,0.1437,3.0,0.3259,synthetic
4.6,2.3,82.0,11.4,69.7,1.86,7.0,63.0,0.0,,,,23.17,0.1161,0.0983,4.0,0.3601,synthetic
4.76,5.8,62.0,36.7,254.6,1.69,2.0,25.0,1.0,,,,1.22,0.2027,0.3128,3.0,0.5253,synthetic
9.15,7.3,84.0,27.6,171.2,0.14,1.0,65.0,1.0,,,,23.06,0.05,0.0807,3.0,0.5088,synthetic
4.86,7.8,78.0,8.3,180.3,0.29,0.0,31.0,0.0,,,,23.63,0.12,0.1629,2.0,0.2703,synthetic
4.87,5.9,89.0,54.4,72.1,4.66,5.0,25.0,0.0,,,,23.12,0.0502,0.2275,6.0,0.272,synthetic
6.76,1.7,51.0,45.2,297.9,4.88,7.0,57.0,0.0,,,,23.69,0.05,0.1262,3.0,0.5182,synthetic
